valeur, temps
1665, 32.000000
1666, 32.000000
1667, 208.000000
1668, 34.000000
1669, 34.000000
1670, 33.000000
1671, 33.000000
1672, 33.000000
1673, 33.000000
1674, 34.000000
1675, 35.000000
1676, 33.000000
1677, 33.000000
1678, 35.000000
1679, 35.000000
1680, 33.000000
1681, 32.000000
1682, 34.000000
1683, 35.000000
1684, 33.000000
1685, 34.000000
1686, 33.000000
1687, 33.000000
1688, 35.000000
1689, 33.000000
1690, 36.000000
1691, 39.000000
1692, 217.000000
1693, 70.000000
1694, 54.000000
1695, 55.000000
1696, 36.000000
1697, 49.000000
1698, 34.000000
1699, 33.000000
1700, 33.000000
1701, 33.000000
1702, 35.000000
1703, 34.000000
1704, 34.000000
1705, 44.000000
1706, 221.000000
1707, 36.000000
1708, 34.000000
1709, 33.000000
1710, 34.000000
1711, 35.000000
1712, 34.000000
1713, 34.000000
1714, 33.000000
1715, 32.000000
1716, 35.000000
1717, 34.000000
1718, 35.000000
1719, 33.000000
1720, 34.000000
1721, 35.000000
1722, 35.000000
1723, 48.000000
1724, 35.000000
1725, 35.000000
1726, 34.000000
1727, 35.000000
1728, 34.000000
1729, 34.000000
1730, 34.000000
1731, 35.000000
1732, 34.000000
1733, 34.000000
1734, 34.000000
1735, 33.000000
1736, 35.000000
1737, 35.000000
1738, 34.000000
1739, 35.000000
1740, 35.000000
1741, 35.000000
1742, 34.000000
1743, 35.000000
1744, 212.000000
1745, 34.000000
1746, 35.000000
1747, 34.000000
1748, 35.000000
1749, 35.000000
1750, 34.000000
1751, 34.000000
1752, 35.000000
1753, 36.000000
1754, 35.000000
1755, 36.000000
1756, 35.000000
1757, 33.000000
1758, 36.000000
1759, 34.000000
1760, 35.000000
1761, 34.000000
1762, 36.000000
1763, 35.000000
1764, 35.000000
1765, 35.000000
1766, 33.000000
1767, 35.000000
1768, 36.000000
1769, 35.000000
1770, 34.000000
1771, 35.000000
1772, 36.000000
1773, 35.000000
1774, 34.000000
1775, 35.000000
1776, 36.000000
1777, 35.000000
1778, 35.000000
1779, 36.000000
1780, 35.000000
1781, 230.000000
1782, 36.000000
1783, 34.000000
1784, 36.000000
1785, 36.000000
1786, 36.000000
1787, 36.000000
1788, 35.000000
1789, 36.000000
1790, 35.000000
1791, 35.000000
1792, 36.000000
1793, 35.000000
1794, 36.000000
1795, 36.000000
1796, 36.000000
1797, 35.000000
1798, 35.000000
1799, 36.000000
1800, 36.000000
1801, 37.000000
1802, 35.000000
1803, 37.000000
1804, 36.000000
1805, 35.000000
1806, 49.000000
1807, 37.000000
1808, 36.000000
1809, 35.000000
1810, 37.000000
1811, 35.000000
1812, 36.000000
1813, 35.000000
1814, 36.000000
1815, 35.000000
1816, 37.000000
1817, 211.000000
1818, 36.000000
1819, 37.000000
1820, 35.000000
1821, 37.000000
1822, 36.000000
1823, 36.000000
1824, 36.000000
1825, 38.000000
1826, 36.000000
1827, 37.000000
1828, 36.000000
1829, 37.000000
1830, 37.000000
1831, 37.000000
1832, 36.000000
1833, 36.000000
1834, 37.000000
1835, 36.000000
1836, 36.000000
1837, 38.000000
1838, 36.000000
1839, 37.000000
1840, 37.000000
1841, 36.000000
1842, 36.000000
1843, 38.000000
1844, 36.000000
1845, 37.000000
1846, 35.000000
1847, 38.000000
1848, 36.000000
1849, 36.000000
1850, 36.000000
1851, 35.000000
1852, 38.000000
1853, 211.000000
1854, 38.000000
1855, 36.000000
1856, 39.000000
1857, 36.000000
1858, 37.000000
1859, 36.000000
1860, 39.000000
1861, 36.000000
1862, 36.000000
1863, 37.000000
1864, 36.000000
1865, 38.000000
1866, 36.000000
1867, 37.000000
1868, 37.000000
1869, 37.000000
1870, 37.000000
1871, 36.000000
1872, 37.000000
1873, 52.000000
1874, 37.000000
1875, 38.000000
1876, 37.000000
1877, 37.000000
1878, 39.000000
1879, 38.000000
1880, 36.000000
1881, 37.000000
1882, 39.000000
1883, 39.000000
1884, 40.000000
1885, 37.000000
1886, 39.000000
1887, 36.000000
1888, 215.000000
1889, 37.000000
1890, 39.000000
1891, 37.000000
1892, 37.000000
1893, 37.000000
1894, 37.000000
1895, 38.000000
1896, 36.000000
1897, 37.000000
1898, 36.000000
1899, 39.000000
1900, 38.000000
1901, 38.000000
1902, 37.000000
1903, 39.000000
1904, 37.000000
1905, 37.000000
1906, 37.000000
1907, 38.000000
1908, 38.000000
1909, 38.000000
1910, 39.000000
1911, 37.000000
1912, 38.000000
1913, 39.000000
1914, 38.000000
1915, 42.000000
1916, 50.000000
1917, 38.000000
1918, 37.000000
1919, 38.000000
1920, 39.000000
1921, 38.000000
1922, 212.000000
1923, 39.000000
1924, 39.000000
1925, 37.000000
1926, 38.000000
1927, 38.000000
1928, 40.000000
1929, 38.000000
1930, 38.000000
1931, 37.000000
1932, 37.000000
1933, 39.000000
1934, 38.000000
1935, 38.000000
1936, 39.000000
1937, 40.000000
1938, 38.000000
1939, 38.000000
1940, 38.000000
1941, 41.000000
1942, 38.000000
1943, 39.000000
1944, 38.000000
1945, 40.000000
1946, 39.000000
1947, 39.000000
1948, 38.000000
1949, 40.000000
1950, 39.000000
1951, 39.000000
1952, 37.000000
1953, 39.000000
1954, 39.000000
1955, 39.000000
1956, 215.000000
1957, 39.000000
1958, 40.000000
1959, 38.000000
1960, 39.000000
1961, 40.000000
1962, 39.000000
1963, 38.000000
1964, 39.000000
1965, 38.000000
1966, 39.000000
1967, 40.000000
1968, 38.000000
1969, 40.000000
1970, 39.000000
1971, 39.000000
1972, 40.000000
1973, 39.000000
1974, 40.000000
1975, 39.000000
1976, 39.000000
1977, 39.000000
1978, 39.000000
1979, 40.000000
1980, 39.000000
1981, 39.000000
1982, 39.000000
1983, 40.000000
1984, 39.000000
1985, 39.000000
1986, 40.000000
1987, 39.000000
1988, 39.000000
1989, 215.000000
1990, 42.000000
1991, 38.000000
1992, 40.000000
1993, 39.000000
1994, 41.000000
1995, 39.000000
1996, 40.000000
1997, 40.000000
1998, 39.000000
1999, 40.000000
2000, 40.000000
2001, 39.000000
2002, 40.000000
2003, 39.000000
2004, 39.000000
2005, 39.000000
2006, 40.000000
2007, 39.000000
2008, 100.000000
2009, 46.000000
2010, 43.000000
2011, 41.000000
2012, 40.000000
2013, 39.000000
2014, 41.000000
2015, 40.000000
2016, 39.000000
2017, 39.000000
2018, 40.000000
2019, 40.000000
2020, 40.000000
2021, 40.000000
2022, 235.000000
2023, 39.000000
2024, 41.000000
2025, 40.000000
2026, 50.000000
2027, 41.000000
2028, 40.000000
2029, 40.000000
2030, 41.000000
2031, 40.000000
2032, 41.000000
2033, 41.000000
2034, 41.000000
2035, 40.000000
2036, 40.000000
2037, 39.000000
2038, 41.000000
2039, 41.000000
2040, 40.000000
2041, 41.000000
2042, 41.000000
2043, 39.000000
2044, 40.000000
2045, 39.000000
2046, 41.000000
2047, 98.000000
2048, 80.000000
2049, 58.000000
2050, 53.000000
2051, 46.000000
2052, 59.000000
2053, 42.000000
2054, 220.000000
2055, 41.000000
2056, 40.000000
2057, 42.000000
2058, 41.000000
2059, 40.000000
2060, 40.000000
2061, 40.000000
2062, 41.000000
2063, 40.000000
2064, 41.000000
2065, 41.000000
2066, 43.000000
2067, 41.000000
2068, 41.000000
2069, 42.000000
2070, 41.000000
2071, 41.000000
2072, 42.000000
2073, 43.000000
2074, 41.000000
2075, 41.000000
2076, 41.000000
2077, 42.000000
2078, 42.000000
2079, 41.000000
2080, 41.000000
2081, 44.000000
2082, 41.000000
2083, 42.000000
2084, 42.000000
2085, 42.000000
2086, 216.000000
2087, 42.000000
2088, 41.000000
2089, 43.000000
2090, 41.000000
2091, 43.000000
2092, 41.000000
2093, 44.000000
2094, 42.000000
2095, 50.000000
2096, 43.000000
2097, 42.000000
2098, 41.000000
2099, 42.000000
2100, 42.000000
2101, 42.000000
2102, 42.000000
2103, 42.000000
2104, 42.000000
2105, 41.000000
2106, 43.000000
2107, 41.000000
2108, 43.000000
2109, 41.000000
2110, 41.000000
2111, 41.000000
2112, 44.000000
2113, 41.000000
2114, 42.000000
2115, 41.000000
2116, 44.000000
2117, 222.000000
2118, 41.000000
2119, 43.000000
2120, 42.000000
2121, 43.000000
2122, 42.000000
2123, 43.000000
2124, 42.000000
2125, 42.000000
2126, 42.000000
2127, 43.000000
2128, 42.000000
2129, 43.000000
2130, 41.000000
2131, 45.000000
2132, 41.000000
2133, 41.000000
2134, 42.000000
2135, 44.000000
2136, 42.000000
2137, 42.000000
2138, 43.000000
2139, 43.000000
2140, 42.000000
2141, 42.000000
2142, 42.000000
2143, 41.000000
2144, 42.000000
2145, 43.000000
2146, 44.000000
2147, 216.000000
2148, 42.000000
2149, 44.000000
2150, 43.000000
2151, 42.000000
2152, 42.000000
2153, 43.000000
2154, 44.000000
2155, 42.000000
2156, 43.000000
2157, 43.000000
2158, 42.000000
2159, 43.000000
2160, 41.000000
2161, 44.000000
2162, 42.000000
2163, 52.000000
2164, 50.000000
2165, 53.000000
2166, 44.000000
2167, 43.000000
2168, 44.000000
2169, 44.000000
2170, 42.000000
2171, 42.000000
2172, 44.000000
2173, 43.000000
2174, 43.000000
2175, 42.000000
2176, 44.000000
2177, 43.000000
2178, 219.000000
2179, 44.000000
2180, 44.000000
2181, 43.000000
2182, 42.000000
2183, 43.000000
2184, 43.000000
2185, 43.000000
2186, 43.000000
2187, 46.000000
2188, 43.000000
2189, 42.000000
2190, 45.000000
2191, 44.000000
2192, 42.000000
2193, 42.000000
2194, 45.000000
2195, 43.000000
2196, 43.000000
2197, 43.000000
2198, 46.000000
2199, 42.000000
2200, 43.000000
2201, 43.000000
2202, 45.000000
2203, 43.000000
2204, 43.000000
2205, 44.000000
2206, 42.000000
2207, 45.000000
2208, 240.000000
2209, 45.000000
2210, 44.000000
2211, 43.000000
2212, 43.000000
2213, 43.000000
2214, 44.000000
2215, 43.000000
2216, 44.000000
2217, 44.000000
2218, 43.000000
2219, 44.000000
2220, 45.000000
2221, 43.000000
2222, 43.000000
2223, 46.000000
2224, 44.000000
2225, 44.000000
2226, 43.000000
2227, 46.000000
2228, 49.000000
2229, 43.000000
2230, 44.000000
2231, 44.000000
2232, 45.000000
2233, 45.000000
2234, 46.000000
2235, 44.000000
2236, 44.000000
2237, 219.000000
2238, 47.000000
2239, 45.000000
2240, 44.000000
2241, 45.000000
2242, 43.000000
2243, 44.000000
2244, 44.000000
2245, 46.000000
2246, 47.000000
2247, 44.000000
2248, 44.000000
2249, 46.000000
2250, 44.000000
2251, 45.000000
2252, 46.000000
2253, 44.000000
2254, 43.000000
2255, 46.000000
2256, 58.000000
2257, 44.000000
2258, 44.000000
2259, 44.000000
2260, 44.000000
2261, 44.000000
2262, 46.000000
2263, 45.000000
2264, 44.000000
2265, 44.000000
2266, 222.000000
2267, 45.000000
2268, 46.000000
2269, 43.000000
2270, 46.000000
2271, 44.000000
2272, 44.000000
2273, 44.000000
2274, 46.000000
2275, 45.000000
2276, 45.000000
2277, 45.000000
2278, 44.000000
2279, 47.000000
2280, 44.000000
2281, 45.000000
2282, 45.000000
2283, 45.000000
2284, 45.000000
2285, 44.000000
2286, 45.000000
2287, 45.000000
2288, 46.000000
2289, 62.000000
2290, 46.000000
2291, 46.000000
2292, 45.000000
2293, 44.000000
2294, 45.000000
2295, 221.000000
2296, 45.000000
2297, 46.000000
2298, 47.000000
2299, 46.000000
2300, 44.000000
2301, 45.000000
2302, 46.000000
2303, 45.000000
2304, 46.000000
2305, 47.000000
2306, 46.000000
2307, 45.000000
2308, 45.000000
2309, 47.000000
2310, 45.000000
2311, 45.000000
2312, 47.000000
2313, 47.000000
2314, 46.000000
2315, 45.000000
2316, 47.000000
2317, 46.000000
2318, 45.000000
2319, 48.000000
2320, 46.000000
2321, 45.000000
2322, 46.000000
2323, 224.000000
2324, 47.000000
2325, 47.000000
2326, 46.000000
2327, 45.000000
2328, 47.000000
2329, 46.000000
2330, 47.000000
2331, 45.000000
2332, 46.000000
2333, 49.000000
2334, 46.000000
2335, 45.000000
2336, 46.000000
2337, 48.000000
2338, 46.000000
2339, 46.000000
2340, 47.000000
2341, 46.000000
2342, 46.000000
2343, 48.000000
2344, 46.000000
2345, 46.000000
2346, 46.000000
2347, 48.000000
2348, 46.000000
2349, 47.000000
2350, 48.000000
2351, 259.000000
2352, 48.000000
2353, 47.000000
2354, 48.000000
2355, 46.000000
2356, 46.000000
2357, 48.000000
2358, 51.000000
2359, 215.000000
2360, 73.000000
2361, 73.000000
2362, 51.000000
2363, 86.000000
2364, 70.000000
2365, 47.000000
2366, 70.000000
2367, 61.000000
2368, 46.000000
2369, 46.000000
2370, 46.000000
2371, 47.000000
2372, 46.000000
2373, 48.000000
2374, 46.000000
2375, 47.000000
2376, 46.000000
2377, 49.000000
2378, 48.000000
2379, 245.000000
2380, 48.000000
2381, 48.000000
2382, 48.000000
2383, 46.000000
2384, 48.000000
2385, 47.000000
2386, 46.000000
2387, 47.000000
2388, 48.000000
2389, 46.000000
2390, 67.000000
2391, 49.000000
2392, 46.000000
2393, 48.000000
2394, 49.000000
2395, 47.000000
2396, 47.000000
2397, 46.000000
2398, 50.000000
2399, 47.000000
2400, 58.000000
2401, 49.000000
2402, 48.000000
2403, 47.000000
2404, 48.000000
2405, 48.000000
2406, 225.000000
2407, 60.000000
2408, 48.000000
2409, 48.000000
2410, 48.000000
2411, 48.000000
2412, 47.000000
2413, 48.000000
2414, 48.000000
2415, 47.000000
2416, 47.000000
2417, 48.000000
2418, 49.000000
2419, 47.000000
2420, 47.000000
2421, 49.000000
2422, 49.000000
2423, 47.000000
2424, 48.000000
2425, 48.000000
2426, 47.000000
2427, 47.000000
2428, 49.000000
2429, 47.000000
2430, 48.000000
2431, 49.000000
2432, 49.000000
2433, 224.000000
2434, 48.000000
2435, 49.000000
2436, 48.000000
2437, 47.000000
2438, 49.000000
2439, 47.000000
2440, 48.000000
2441, 49.000000
2442, 49.000000
2443, 48.000000
2444, 48.000000
2445, 48.000000
2446, 50.000000
2447, 48.000000
2448, 48.000000
2449, 49.000000
2450, 49.000000
2451, 50.000000
2452, 48.000000
2453, 109.000000
2454, 51.000000
2455, 48.000000
2456, 48.000000
2457, 48.000000
2458, 51.000000
2459, 48.000000
2460, 224.000000
2461, 51.000000
2462, 48.000000
2463, 48.000000
2464, 49.000000
2465, 50.000000
2466, 66.000000
2467, 54.000000
2468, 48.000000
2469, 49.000000
2470, 48.000000
2471, 49.000000
2472, 49.000000
2473, 49.000000
2474, 50.000000
2475, 49.000000
2476, 49.000000
2477, 49.000000
2478, 48.000000
2479, 50.000000
2480, 49.000000
2481, 48.000000
2482, 50.000000
2483, 48.000000
2484, 50.000000
2485, 48.000000
2486, 49.000000
2487, 226.000000
2488, 50.000000
2489, 48.000000
2490, 49.000000
2491, 50.000000
2492, 48.000000
2493, 50.000000
2494, 48.000000
2495, 50.000000
2496, 59.000000
2497, 50.000000
2498, 49.000000
2499, 50.000000
2500, 50.000000
2501, 49.000000
2502, 50.000000
2503, 49.000000
2504, 48.000000
2505, 48.000000
2506, 51.000000
2507, 49.000000
2508, 50.000000
2509, 50.000000
2510, 49.000000
2511, 49.000000
2512, 50.000000
2513, 226.000000
2514, 50.000000
2515, 50.000000
2516, 51.000000
2517, 49.000000
2518, 50.000000
2519, 50.000000
2520, 49.000000
2521, 51.000000
2522, 51.000000
2523, 50.000000
2524, 53.000000
2525, 51.000000
2526, 51.000000
2527, 50.000000
2528, 51.000000
2529, 51.000000
2530, 50.000000
2531, 50.000000
2532, 50.000000
2533, 50.000000
2534, 48.000000
2535, 51.000000
2536, 50.000000
2537, 50.000000
2538, 51.000000
2539, 224.000000
2540, 50.000000
2541, 51.000000
2542, 51.000000
2543, 50.000000
2544, 49.000000
2545, 50.000000
2546, 50.000000
2547, 51.000000
2548, 55.000000
2549, 61.000000
2550, 51.000000
2551, 52.000000
2552, 50.000000
2553, 50.000000
2554, 50.000000
2555, 51.000000
2556, 51.000000
2557, 53.000000
2558, 50.000000
2559, 52.000000
2560, 50.000000
2561, 50.000000
2562, 51.000000
2563, 51.000000
2564, 252.000000
2565, 52.000000
2566, 50.000000
2567, 52.000000
2568, 51.000000
2569, 50.000000
2570, 50.000000
2571, 51.000000
2572, 50.000000
2573, 52.000000
2574, 50.000000
2575, 50.000000
2576, 51.000000
2577, 51.000000
2578, 51.000000
2579, 52.000000
2580, 50.000000
2581, 50.000000
2582, 52.000000
2583, 50.000000
2584, 51.000000
2585, 51.000000
2586, 50.000000
2587, 51.000000
2588, 52.000000
2589, 67.000000
2590, 225.000000
2591, 52.000000
2592, 52.000000
2593, 51.000000
2594, 51.000000
2595, 50.000000
2596, 51.000000
2597, 51.000000
2598, 52.000000
2599, 52.000000
2600, 50.000000
2601, 51.000000
2602, 52.000000
2603, 51.000000
2604, 51.000000
2605, 51.000000
2606, 51.000000
2607, 52.000000
2608, 52.000000
2609, 51.000000
2610, 51.000000
2611, 51.000000
2612, 50.000000
2613, 53.000000
2614, 50.000000
2615, 230.000000
2616, 52.000000
2617, 52.000000
2618, 52.000000
2619, 53.000000
2620, 52.000000
2621, 51.000000
2622, 52.000000
2623, 52.000000
2624, 53.000000
2625, 51.000000
2626, 54.000000
2627, 52.000000
2628, 51.000000
2629, 53.000000
2630, 52.000000
2631, 123.000000
2632, 142.000000
2633, 88.000000
2634, 85.000000
2635, 124.000000
2636, 62.000000
2637, 70.000000
2638, 56.000000
2639, 51.000000
2640, 277.000000
2641, 54.000000
2642, 51.000000
2643, 53.000000
2644, 52.000000
2645, 51.000000
2646, 52.000000
2647, 53.000000
2648, 51.000000
2649, 52.000000
2650, 52.000000
2651, 53.000000
2652, 52.000000
2653, 53.000000
2654, 55.000000
2655, 51.000000
2656, 53.000000
2657, 54.000000
2658, 52.000000
2659, 54.000000
2660, 53.000000
2661, 52.000000
2662, 53.000000
2663, 52.000000
2664, 52.000000
2665, 234.000000
2666, 52.000000
2667, 52.000000
2668, 53.000000
2669, 52.000000
2670, 52.000000
2671, 53.000000
2672, 54.000000
2673, 63.000000
2674, 55.000000
2675, 52.000000
2676, 54.000000
2677, 54.000000
2678, 52.000000
2679, 53.000000
2680, 53.000000
2681, 52.000000
2682, 53.000000
2683, 53.000000
2684, 53.000000
2685, 53.000000
2686, 59.000000
2687, 62.000000
2688, 52.000000
2689, 230.000000
2690, 53.000000
2691, 52.000000
2692, 55.000000
2693, 52.000000
2694, 52.000000
2695, 53.000000
2696, 53.000000
2697, 54.000000
2698, 53.000000
2699, 52.000000
2700, 53.000000
2701, 53.000000
2702, 53.000000
2703, 52.000000
2704, 53.000000
2705, 52.000000
2706, 52.000000
2707, 54.000000
2708, 53.000000
2709, 54.000000
2710, 53.000000
2711, 53.000000
2712, 53.000000
2713, 229.000000
2714, 56.000000
2715, 53.000000
2716, 54.000000
2717, 53.000000
2718, 53.000000
2719, 54.000000
2720, 52.000000
2721, 54.000000
2722, 72.000000
2723, 54.000000
2724, 53.000000
2725, 54.000000
2726, 54.000000
2727, 52.000000
2728, 54.000000
2729, 54.000000
2730, 52.000000
2731, 54.000000
2732, 54.000000
2733, 53.000000
2734, 55.000000
2735, 55.000000
2736, 53.000000
2737, 228.000000
2738, 70.000000
2739, 53.000000
2740, 57.000000
2741, 53.000000
2742, 54.000000
2743, 53.000000
2744, 54.000000
2745, 53.000000
2746, 54.000000
2747, 55.000000
2748, 53.000000
2749, 56.000000
2750, 53.000000
2751, 55.000000
2752, 54.000000
2753, 54.000000
2754, 55.000000
2755, 82.000000
2756, 61.000000
2757, 57.000000
2758, 55.000000
2759, 54.000000
2760, 56.000000
2761, 228.000000
2762, 55.000000
2763, 56.000000
2764, 55.000000
2765, 54.000000
2766, 54.000000
2767, 54.000000
2768, 54.000000
2769, 55.000000
2770, 55.000000
2771, 55.000000
2772, 56.000000
2773, 55.000000
2774, 55.000000
2775, 55.000000
2776, 55.000000
2777, 55.000000
2778, 54.000000
2779, 55.000000
2780, 55.000000
2781, 55.000000
2782, 55.000000
2783, 55.000000
2784, 55.000000
2785, 229.000000
2786, 58.000000
2787, 54.000000
2788, 55.000000
2789, 56.000000
2790, 57.000000
2791, 55.000000
2792, 56.000000
2793, 54.000000
2794, 55.000000
2795, 56.000000
2796, 54.000000
2797, 55.000000
2798, 57.000000
2799, 55.000000
2800, 54.000000
2801, 56.000000
2802, 55.000000
2803, 55.000000
2804, 57.000000
2805, 55.000000
2806, 55.000000
2807, 58.000000
2808, 231.000000
2809, 55.000000
2810, 56.000000
2811, 55.000000
2812, 70.000000
2813, 57.000000
2814, 56.000000
2815, 55.000000
2816, 57.000000
2817, 55.000000
2818, 56.000000
2819, 55.000000
2820, 56.000000
2821, 56.000000
2822, 56.000000
2823, 55.000000
2824, 57.000000
2825, 57.000000
2826, 55.000000
2827, 56.000000
2828, 56.000000
2829, 57.000000
2830, 56.000000
2831, 56.000000
2832, 233.000000
2833, 55.000000
2834, 57.000000
2835, 58.000000
2836, 69.000000
2837, 58.000000
2838, 56.000000
2839, 57.000000
2840, 55.000000
2841, 57.000000
2842, 55.000000
2843, 55.000000
2844, 56.000000
2845, 56.000000
2846, 55.000000
2847, 57.000000
2848, 56.000000
2849, 57.000000
2850, 55.000000
2851, 55.000000
2852, 57.000000
2853, 55.000000
2854, 56.000000
2855, 234.000000
2856, 56.000000
2857, 57.000000
2858, 58.000000
2859, 58.000000
2860, 55.000000
2861, 57.000000
2862, 57.000000
2863, 56.000000
2864, 58.000000
2865, 56.000000
2866, 57.000000
2867, 56.000000
2868, 56.000000
2869, 56.000000
2870, 55.000000
2871, 56.000000
2872, 57.000000
2873, 55.000000
2874, 56.000000
2875, 57.000000
2876, 57.000000
2877, 639.000000
2878, 89.000000
2879, 71.000000
2880, 99.000000
2881, 116.000000
2882, 79.000000
2883, 56.000000
2884, 57.000000
2885, 57.000000
2886, 58.000000
2887, 57.000000
2888, 57.000000
2889, 57.000000
2890, 57.000000
2891, 59.000000
2892, 57.000000
2893, 56.000000
2894, 58.000000
2895, 55.000000
2896, 57.000000
2897, 57.000000
2898, 56.000000
2899, 57.000000
2900, 253.000000
2901, 56.000000
2902, 58.000000
2903, 64.000000
2904, 67.000000
2905, 66.000000
2906, 58.000000
2907, 58.000000
2908, 58.000000
2909, 68.000000
2910, 58.000000
2911, 58.000000
2912, 57.000000
2913, 58.000000
2914, 57.000000
2915, 58.000000
2916, 57.000000
2917, 66.000000
2918, 69.000000
2919, 70.000000
2920, 68.000000
2921, 58.000000
2922, 58.000000
2923, 240.000000
2924, 57.000000
2925, 59.000000
2926, 58.000000
2927, 59.000000
2928, 56.000000
2929, 58.000000
2930, 59.000000
2931, 59.000000
2932, 58.000000
2933, 59.000000
2934, 69.000000
2935, 58.000000
2936, 59.000000
2937, 57.000000
2938, 58.000000
2939, 57.000000
2940, 57.000000
2941, 59.000000
2942, 58.000000
2943, 58.000000
2944, 60.000000
2945, 235.000000
2946, 59.000000
2947, 60.000000
2948, 82.000000
2949, 73.000000
2950, 57.000000
2951, 58.000000
2952, 60.000000
2953, 58.000000
2954, 57.000000
2955, 59.000000
2956, 58.000000
2957, 58.000000
2958, 59.000000
2959, 59.000000
2960, 59.000000
2961, 58.000000
2962, 59.000000
2963, 59.000000
2964, 57.000000
2965, 59.000000
2966, 60.000000
2967, 234.000000
2968, 60.000000
2969, 58.000000
2970, 59.000000
2971, 59.000000
2972, 57.000000
2973, 58.000000
2974, 59.000000
2975, 58.000000
2976, 57.000000
2977, 60.000000
2978, 58.000000
2979, 59.000000
2980, 58.000000
2981, 59.000000
2982, 61.000000
2983, 72.000000
2984, 62.000000
2985, 60.000000
2986, 69.000000
2987, 59.000000
2988, 81.000000
2989, 234.000000
2990, 60.000000
2991, 58.000000
2992, 58.000000
2993, 61.000000
2994, 58.000000
2995, 59.000000
2996, 61.000000
2997, 59.000000
2998, 61.000000
2999, 59.000000
3000, 60.000000
3001, 60.000000
3002, 59.000000
3003, 59.000000
3004, 60.000000
3005, 60.000000
3006, 59.000000
3007, 59.000000
3008, 58.000000
3009, 59.000000
3010, 58.000000
3011, 236.000000
3012, 60.000000
3013, 59.000000
3014, 60.000000
3015, 93.000000
3016, 60.000000
3017, 59.000000
3018, 61.000000
3019, 60.000000
3020, 61.000000
3021, 61.000000
3022, 59.000000
3023, 60.000000
3024, 59.000000
3025, 59.000000
3026, 59.000000
3027, 59.000000
3028, 62.000000
3029, 59.000000
3030, 61.000000
3031, 62.000000
3032, 59.000000
3033, 239.000000
3034, 61.000000
3035, 60.000000
3036, 59.000000
3037, 59.000000
3038, 59.000000
3039, 60.000000
3040, 59.000000
3041, 59.000000
3042, 60.000000
3043, 60.000000
3044, 61.000000
3045, 60.000000
3046, 60.000000
3047, 59.000000
3048, 59.000000
3049, 60.000000
3050, 186.000000
3051, 66.000000
3052, 86.000000
3053, 77.000000
3054, 269.000000
3055, 61.000000
3056, 59.000000
3057, 61.000000
3058, 60.000000
3059, 61.000000
3060, 68.000000
3061, 60.000000
3062, 63.000000
3063, 60.000000
3064, 60.000000
3065, 60.000000
3066, 61.000000
3067, 62.000000
3068, 61.000000
3069, 61.000000
3070, 61.000000
3071, 60.000000
3072, 60.000000
3073, 60.000000
3074, 60.000000
3075, 237.000000
3076, 62.000000
3077, 62.000000
3078, 61.000000
3079, 61.000000
3080, 61.000000
3081, 61.000000
3082, 62.000000
3083, 61.000000
3084, 61.000000
3085, 60.000000
3086, 61.000000
3087, 60.000000
3088, 61.000000
3089, 60.000000
3090, 61.000000
3091, 61.000000
3092, 60.000000
3093, 60.000000
3094, 60.000000
3095, 60.000000
3096, 63.000000
3097, 237.000000
3098, 144.000000
3099, 117.000000
3100, 99.000000
3101, 77.000000
3102, 61.000000
3103, 61.000000
3104, 62.000000
3105, 62.000000
3106, 61.000000
3107, 61.000000
3108, 62.000000
3109, 60.000000
3110, 61.000000
3111, 60.000000
3112, 63.000000
3113, 61.000000
3114, 61.000000
3115, 61.000000
3116, 61.000000
3117, 80.000000
3118, 240.000000
3119, 63.000000
3120, 62.000000
3121, 61.000000
3122, 62.000000
3123, 62.000000
3124, 61.000000
3125, 64.000000
3126, 62.000000
3127, 62.000000
3128, 62.000000
3129, 61.000000
3130, 62.000000
3131, 61.000000
3132, 84.000000
3133, 60.000000
3134, 62.000000
3135, 62.000000
3136, 61.000000
3137, 62.000000
3138, 61.000000
3139, 238.000000
3140, 63.000000
3141, 62.000000
3142, 61.000000
3143, 63.000000
3144, 60.000000
3145, 63.000000
3146, 61.000000
3147, 61.000000
3148, 63.000000
3149, 60.000000
3150, 63.000000
3151, 61.000000
3152, 78.000000
3153, 63.000000
3154, 61.000000
3155, 63.000000
3156, 63.000000
3157, 62.000000
3158, 63.000000
3159, 62.000000
3160, 236.000000
3161, 65.000000
3162, 62.000000
3163, 63.000000
3164, 62.000000
3165, 79.000000
3166, 64.000000
3167, 62.000000
3168, 63.000000
3169, 61.000000
3170, 62.000000
3171, 63.000000
3172, 60.000000
3173, 63.000000
3174, 63.000000
3175, 62.000000
3176, 63.000000
3177, 62.000000
3178, 63.000000
3179, 62.000000
3180, 241.000000
3181, 64.000000
3182, 63.000000
3183, 63.000000
3184, 61.000000
3185, 62.000000
3186, 63.000000
3187, 65.000000
3188, 63.000000
3189, 62.000000
3190, 62.000000
3191, 63.000000
3192, 62.000000
3193, 63.000000
3194, 63.000000
3195, 62.000000
3196, 63.000000
3197, 63.000000
3198, 63.000000
3199, 62.000000
3200, 63.000000
3201, 242.000000
3202, 65.000000
3203, 63.000000
3204, 63.000000
3205, 63.000000
3206, 73.000000
3207, 63.000000
3208, 64.000000
3209, 65.000000
3210, 63.000000
3211, 68.000000
3212, 73.000000
3213, 62.000000
3214, 65.000000
3215, 62.000000
3216, 63.000000
3217, 62.000000
3218, 64.000000
